tarih,hisse,kat,baseline_tl,kum_ciro_tl,tetik_bar,tetik_saat,giris,mfe_gun_kalan_%,mae_gun_kalan_%,kapanis_gun_%,mfe_5g_%,mae_5g_%,mfe_t1,mae_t1,kapanis_t1,mfe_t2,mae_t2,kapanis_t2,mfe_t3,mae_t3,kapanis_t3,mfe_t5,mae_t5,kapanis_t5
2025-03-12,AVGYO,4.88,1371749.0,6693965.0,2,2025-03-12 11:00,8.25,0.61,-1.82,-0.97,0.61,-15.76,0.48,-5.33,-3.27,-3.27,-4.85,-4.12,-3.52,-6.18,-5.09,-9.09,-15.76,-11.27
2025-10-03,AVGYO,8.46,7209140.0,60994256.0,2,2025-10-03 11:00,16.2,1.85,-4.14,1.54,22.78,-9.44,11.67,3.7,11.67,22.78,0.56,0.56,10.56,-9.44,10.56,13.52,4.75,7.16
2025-10-06,AVGYO,4.65,13016931.0,60506591.0,2,2025-10-06 11:00,18.09,0.0,-1.66,0.0,9.95,-18.91,9.95,-9.95,-9.95,-1.0,-18.91,-1.0,7.96,-7.02,0.77,5.47,-8.79,-4.37
2025-10-07,AVGYO,4.54,16515727.0,74949225.0,1,2025-10-07 10:00,19.27,3.22,-15.46,-15.46,3.22,-23.87,-7.06,-23.87,-7.06,1.35,-12.71,-5.4,-4.57,-11.94,-9.91,-7.37,-12.97,-12.14
2025-10-08,AVGYO,4.55,25598701.0,116417999.0,1,2025-10-08 10:00,17.91,0.0,-18.09,0.0,9.05,-18.09,9.05,-6.09,1.79,2.68,-5.25,-3.07,6.53,-7.87,-3.41,-3.18,-8.43,-5.92
2025-12-18,AVGYO,5.2,14828098.0,77131247.0,1,2025-12-18 10:00,12.84,1.95,-6.0,-6.0,2.1,-25.08,2.1,-10.36,-8.96,-7.94,-17.99,-17.99,-18.93,-25.08,-21.57,-19.08,-23.68,-23.6
2024-06-28,AVHOL,5.31,31691806.0,168315454.0,1,2024-06-28 10:00,38.6,1.81,-4.92,1.81,10.1,-6.42,10.1,-5.85,3.11,9.64,1.71,2.75,2.07,-4.66,-4.66,-1.61,-6.42,-6.37
2024-11-12,AVHOL,6.04,21151834.0,127721434.0,1,2024-11-12 10:00,37.8,0.37,-10.58,-1.59,19.95,-10.58,8.1,-2.06,4.55,14.44,0.53,10.74,17.72,6.14,15.45,13.76,5.87,8.36
2025-01-08,AVHOL,5.38,26559432.0,143006749.0,1,2025-01-08 10:00,38.34,2.76,-2.09,0.68,2.76,-8.56,2.71,-4.59,-4.12,-2.92,-6.62,-4.54,-0.37,-5.74,-5.69,-5.89,-8.56,-8.29
2025-03-05,AVHOL,4.23,46401740.0,196182047.0,2,2025-03-05 11:00,35.7,3.36,-2.18,-1.62,13.45,-2.35,1.68,-2.35,0.34,7.79,-0.78,3.98,12.61,3.42,9.36,9.92,3.53,4.71
2026-04-27,AVHOL,4.31,36595632.0,157620433.0,3,2026-04-27 12:00,40.3,2.43,-1.34,-0.69,2.43,-5.66,0.25,-4.02,-3.47,0.2,-4.71,-4.57,-2.53,-5.41,-3.28,-4.02,-5.66,-4.67
2024-09-09,AVOD,4.77,19773176.0,94306181.0,2,2024-09-09 11:00,3.42,3.22,-2.92,-1.75,3.22,-11.7,-0.58,-8.48,-8.19,-1.17,-8.19,-6.43,-5.26,-11.7,-9.94,-5.56,-10.23,-10.23
2025-01-13,AVOD,4.99,15085835.0,75230939.0,3,2025-01-13 12:00,3.19,1.25,-1.57,-1.25,18.81,-1.57,5.33,-1.25,4.08,5.96,1.88,5.96,8.78,4.08,8.15,18.81,10.66,15.36
2025-04-16,AVOD,9.26,15762578.0,146011649.0,1,2025-04-16 10:00,3.34,3.29,-8.08,3.29,8.68,-17.66,8.68,-2.69,-0.9,-1.2,-10.78,-10.78,-5.69,-14.37,-12.87,-8.98,-17.66,-8.98
2025-07-22,AVOD,4.37,20159927.0,88168731.0,3,2025-07-22 12:00,3.3,2.73,-3.64,-3.64,5.15,-5.76,2.12,-5.45,-5.45,-0.91,-5.76,-2.12,1.82,-4.55,-2.73,5.15,-0.3,3.03
2026-01-08,AVOD,4.14,22916073.0,94821239.0,1,2026-01-08 10:00,4.03,1.49,-8.19,-5.21,4.96,-8.19,3.72,-7.44,1.74,4.96,-1.49,-1.24,-0.99,-4.47,-2.48,-0.74,-6.45,-0.99
2024-12-04,AVTUR,4.25,20591892.0,87458313.0,1,2024-12-04 10:00,14.0,0.0,-11.07,0.0,32.71,-11.07,9.86,0.29,5.71,16.21,5.14,16.21,23.57,11.07,20.71,27.36,17.86,24.29
2024-12-05,AVTUR,6.31,24921006.0,157250653.0,1,2024-12-05 10:00,14.68,4.77,-4.36,0.82,27.38,-4.36,10.83,0.27,10.83,17.85,5.93,15.12,26.57,15.33,17.98,27.38,15.8,15.8
2025-06-18,AVTUR,4.94,4620608.0,22833575.0,2,2025-06-18 11:00,12.38,1.78,-1.53,1.78,9.94,-10.99,9.94,-7.19,0.24,-0.08,-8.64,-6.38,2.91,-10.99,2.91,-6.38,-10.34,-10.34
2026-03-04,AVTUR,5.05,14374729.0,72614259.0,3,2026-03-04 12:00,19.81,14.59,-1.36,14.18,14.89,-2.98,14.89,3.48,6.51,5.0,-2.98,0.96,11.06,-0.4,11.06,9.84,-1.21,3.79
2025-06-25,AYCES,4.39,12392244.0,54436466.0,3,2025-06-25 12:00,414.0,2.36,-2.36,-1.75,27.54,-2.36,8.03,2.48,8.03,18.78,9.18,18.78,27.54,10.02,15.94,20.47,7.37,14.25
2025-06-27,AYCES,8.69,16767816.0,145641966.0,1,2025-06-27 10:00,467.5,5.19,-3.32,5.19,12.94,-4.92,12.94,-2.57,2.67,8.45,-1.55,-1.39,6.68,-4.92,1.18,1.07,-1.93,-1.6
2025-06-30,AYCES,4.67,28038167.0,130856024.0,1,2025-06-30 10:00,470.5,12.22,-3.19,2.02,12.22,-5.53,7.76,-2.18,-2.02,6.0,-5.53,0.53,3.08,-0.9,-0.43,1.28,-5.1,-3.99
2025-12-04,AYCES,4.44,13707632.0,60803408.0,3,2025-12-04 12:00,423.25,4.08,-1.95,4.08,10.57,-4.13,10.57,-0.3,3.66,4.08,-1.06,-0.3,0.53,-4.13,-2.95,8.56,1.36,2.3
2025-12-05,AYCES,4.15,18422086.0,76369475.0,2,2025-12-05 11:00,437.0,7.09,-3.43,0.4,7.09,-7.15,0.8,-4.18,-3.43,-2.63,-7.15,-6.01,3.38,-6.29,3.38,5.21,-0.34,-0.23
2024-08-23,AYDEM,4.36,59120485.0,258049578.0,2,2024-08-23 11:00,28.04,0.57,-4.07,-3.42,2.35,-11.55,2.35,-3.42,-3.42,-3.07,-9.42,-9.2,-8.35,-11.13,-10.63,-7.56,-9.7,-9.2
2026-03-31,AYEN,4.49,38925240.0,174927354.0,3,2026-03-31 12:00,32.8,2.38,-1.22,2.38,25.91,-2.8,5.0,-2.8,0.85,10.91,1.22,10.91,19.27,4.88,4.88,25.91,9.15,12.32
2026-04-02,AYEN,4.02,60450824.0,243061292.0,3,2026-04-02 12:00,36.38,0.0,-1.04,0.0,13.52,-5.44,7.53,-5.44,-5.44,4.01,-5.11,4.01,13.52,-1.59,1.26,4.45,-2.42,-1.37
2026-04-03,AYEN,4.26,74871069.0,319278029.0,3,2026-04-03 12:00,37.7,1.59,-8.75,-8.75,9.55,-8.75,0.37,-8.44,0.37,9.55,-5.04,-2.28,2.18,-6.58,-1.59,-0.69,-6.63,-4.93
2024-05-07,AYES,5.48,2778683.0,15221216.0,0,2024-05-07 09:00,12.3832,0.0,-11.0,-11.0,6.72,-11.0,-2.1,-10.76,-2.1,6.72,3.72,5.02,1.62,-1.13,-1.13,1.7,-8.9,0.32
2025-06-03,AYES,4.32,1254422.0,5423983.0,1,2025-06-03 12:00,12.29,0.0,0.0,0.0,9.85,-2.36,5.78,0.0,2.6,-1.55,-2.36,-2.36,1.71,-2.36,0.9,3.34,-2.36,-1.14
2025-06-04,AYES,4.5,1498780.0,6747580.0,2,2025-06-04 13:00,13.0,0.0,-3.0,-3.0,3.85,-8.46,-6.92,-7.69,-7.69,-3.85,-7.69,-4.62,3.85,-3.77,-1.92,-7.69,-8.46,-8.23
2024-07-25,AZTEK,4.84,81912744.0,396145656.0,2,2024-07-25 11:00,6.855,2.77,-8.39,-6.56,10.8,-8.39,2.77,-4.81,2.77,10.8,-1.9,3.28,8.68,2.84,2.84,8.39,-3.21,1.39
2025-03-06,AZTEK,4.27,34479277.0,147155881.0,3,2025-03-06 12:00,4.178,0.48,-2.06,0.48,9.81,-2.06,9.81,0.77,1.34,6.18,1.05,2.3,6.51,1.96,2.92,3.69,1.01,3.02
2025-06-25,AZTEK,4.29,37560168.0,161008435.0,3,2025-06-25 12:00,3.874,1.76,-2.79,-2.79,6.35,-5.89,-2.01,-5.16,-5.16,-3.98,-5.89,-5.27,-0.52,-4.96,-0.88,5.47,-0.36,0.15
2025-09-12,AZTEK,5.77,45617335.0,263101388.0,1,2025-09-12 10:00,4.848,3.09,-7.18,-7.18,17.57,-11.8,-3.05,-11.8,-5.12,2.1,-5.03,-0.54,0.62,-3.01,-0.91,17.57,6.02,13.14
2025-11-26,AZTEK,4.26,49852751.0,212390500.0,2,2025-11-26 11:00,4.99,1.4,-3.13,1.4,5.41,-11.82,0.9,-5.41,-5.41,4.01,-6.09,1.2,5.41,-3.81,-3.41,-8.62,-11.82,-11.82
2026-02-03,AZTEK,4.89,35224251.0,172299069.0,2,2026-02-03 11:00,4.83,5.59,-3.11,-2.9,5.59,-5.18,0.21,-3.31,-1.24,1.04,-3.11,-2.69,-1.24,-5.18,-3.93,-0.41,-2.48,-0.62
2026-04-15,AZTEK,4.53,25226358.0,114163095.0,2,2026-04-15 11:00,4.47,2.68,-2.46,2.68,12.53,-2.46,12.53,-1.79,-1.34,6.26,-1.34,3.13,6.04,0.67,3.13,10.29,5.15,7.16
2026-04-16,AZTEK,4.31,41091954.0,177042848.0,1,2026-04-16 10:00,4.95,1.62,-11.31,-10.91,1.62,-11.31,-4.04,-10.91,-6.87,-4.24,-9.09,-6.87,-1.41,-8.69,-4.04,-1.62,-7.68,-7.68
2025-04-11,BAGFS,12.22,36325115.0,444045352.0,1,2025-04-11 10:00,28.16,2.49,-6.82,-3.55,5.11,-12.57,-0.64,-8.31,-7.32,1.92,-7.95,1.92,5.11,-5.75,-3.98,-3.34,-12.57,-11.65
2024-10-22,BAKAB,5.47,3250484.0,17796115.0,3,2024-10-22 12:00,33.1,0.91,-1.57,0.91,22.05,-1.57,11.0,4.53,11.0,22.05,5.86,7.85,18.61,9.79,13.17,12.08,6.53,6.59
2024-10-23,BAKAB,6.38,4149383.0,26459388.0,1,2024-10-23 10:00,36.74,0.0,-5.82,0.0,9.96,-7.19,9.96,-4.63,-2.83,6.86,-1.09,1.96,6.1,-2.18,-0.38,-0.44,-7.19,-4.14
2024-10-24,BAKAB,17.7,5535026.0,97985358.0,1,2024-10-24 10:00,39.12,3.27,-10.43,-8.74,3.27,-12.83,0.36,-7.11,-4.24,-0.36,-8.13,-6.44,-5.16,-9.87,-9.82,-9.3,-12.07,-11.3
2024-10-25,BAKAB,4.28,13072075.0,55918250.0,1,2024-10-25 10:00,37.98,3.37,-4.32,-1.37,3.37,-11.53,2.63,-5.37,-3.63,-2.32,-7.16,-7.11,-3.69,-10.22,-7.27,-8.11,-11.53,-11.37
2025-01-27,BAKAB,5.06,6129747.0,30997921.0,1,2025-01-27 10:00,37.24,1.99,-6.02,-4.56,1.99,-12.35,-2.85,-6.5,-5.37,-4.56,-7.68,-7.52,-5.75,-8.7,-6.77,-6.07,-12.35,-12.24
2025-04-15,BAKAB,7.34,11274096.0,82779198.0,1,2025-04-15 10:00,42.2,0.0,-18.1,-14.69,0.0,-26.87,-9.05,-20.38,-19.95,-17.77,-23.46,-20.52,-20.57,-24.17,-24.12,-23.18,-26.87,-26.64
2022-11-01,BALAT,5.76,478537.0,2755396.0,2,2022-11-01 13:00,11.8,0.0,0.0,0.0,10.08,-6.61,-1.61,-1.69,-1.69,-2.37,-6.61,-2.37,5.42,1.69,4.75,10.08,2.88,3.39
2022-12-06,BALAT,4.17,832506.0,3469658.0,2,2022-12-06 13:00,15.97,0.0,0.0,0.0,20.79,-9.83,3.32,0.19,0.19,-1.69,-9.83,-9.2,-0.13,-5.13,-0.13,20.79,20.79,20.79
2022-12-13,BALAT,4.07,1390318.0,5655558.0,3,2022-12-13 17:00,19.29,0.0,0.0,0.0,1.66,-11.77,1.66,1.61,1.61,1.61,-1.5,-1.5,-1.5,-3.84,-3.84,-7.21,-11.77,-11.77
2023-04-14,BALAT,4.02,758799.0,3054036.0,1,2023-04-14 12:00,18.5,0.0,-0.05,-0.05,0.0,-18.97,-1.08,-10.0,-10.0,-13.51,-18.97,-18.97,-11.41,-18.97,-11.41,-11.73,-11.89,-11.73
2024-05-07,BALAT,4.08,3080770.0,12560088.0,3,2024-05-07 17:00,33.0,2.97,0.0,2.97,13.82,-6.18,12.12,10.61,10.85,9.7,4.24,4.24,1.52,-6.18,-5.88,13.82,5.94,12.12
2024-05-21,BALAT,4.14,5406213.0,22368764.0,3,2024-05-21 17:00,42.0,0.0,-3.0,-3.0,0.0,-17.9,-3.0,-12.67,-6.81,-6.81,-14.29,-14.05,-14.05,-17.9,-17.24,-15.9,-16.67,-16.67
2024-09-18,BALAT,4.14,4861998.0,20134576.0,1,2024-09-18 12:00,56.0,0.0,-10.18,-10.09,4.29,-15.46,-1.16,-14.61,-1.16,1.79,-4.46,1.79,4.29,1.43,4.29,-10.71,-15.46,-15.46
2025-07-23,BALAT,4.6,3321698.0,15275664.0,2,2025-07-23 13:00,72.0,0.0,-3.12,-3.12,0.0,-12.78,-9.1,-12.78,-9.31,-9.31,-12.5,-11.18,-2.36,-9.72,-3.4,-0.35,-2.78,-2.78
2025-07-03,BANVT,4.22,66720392.0,281608024.0,1,2025-07-03 10:00,216.7,2.68,-3.0,-1.2,2.68,-6.65,0.37,-6.09,-3.14,2.68,-6.65,-0.69,1.85,-3.14,-3.0,-0.78,-3.05,-3.0
2025-12-15,BANVT,4.45,30161770.0,134204835.0,2,2025-12-15 11:00,169.3,2.42,-1.3,-0.77,4.84,-4.02,-0.18,-4.02,-3.84,1.18,-3.84,-3.13,-1.48,-3.72,-3.25,4.84,-0.53,-0.18
2025-01-22,BARMA,5.03,18414361.0,92676455.0,2,2025-01-22 11:00,18.05,2.22,-3.32,-2.83,2.22,-9.09,-2.05,-5.15,-4.71,-4.16,-5.82,-4.99,-5.04,-6.59,-6.43,-6.04,-9.09,-9.09
2025-03-18,BARMA,4.24,25606705.0,108476385.0,3,2025-03-18 12:00,18.74,1.33,0.0,0.0,1.33,-18.89,-5.92,-9.98,-9.98,-8.32,-13.02,-10.09,-10.46,-18.89,-15.69,-11.31,-13.55,-11.31
2025-09-02,BARMA,4.24,41242519.0,174857718.0,2,2025-09-02 11:00,21.24,0.0,-4.43,0.0,10.36,-4.43,9.32,0.19,2.45,4.43,-2.35,-1.69,5.65,-1.22,1.22,10.36,0.0,1.88
2025-09-03,BARMA,4.34,55269039.0,239742795.0,2,2025-09-03 11:00,22.62,1.95,-5.84,-3.8,3.63,-8.31,-1.95,-8.31,-7.69,-0.8,-7.25,-4.95,3.45,-6.81,-0.35,-3.18,-8.31,-7.16
2025-11-19,BARMA,4.04,67357815.0,271931689.0,2,2025-11-19 11:00,27.08,3.4,-6.94,-2.51,7.53,-6.94,-0.74,-6.57,-4.65,2.44,-5.98,-3.1,-2.14,-5.76,-4.43,7.53,-4.14,7.53
2022-06-27,BASCM,5.42,241643.0,1309730.0,3,2022-06-27 17:00,2.774,0.0,0.0,0.0,8.79,-11.89,8.79,3.88,8.53,8.53,-2.33,-2.33,-5.17,-11.89,-11.89,-3.1,-5.68,-5.68
2022-06-28,BASCM,5.06,297284.0,1505465.0,2,2022-06-28 13:00,3.0178,0.0,-0.24,-0.24,0.0,-19.24,-0.24,-10.21,-10.21,-12.83,-19.0,-19.0,-12.83,-19.0,-13.3,-14.96,-19.24,-19.0
2023-02-07,BASCM,6.06,544103.0,3297379.0,3,2023-02-07 17:00,4.85,0.21,0.0,0.21,42.89,0.0,10.1,9.28,10.1,21.03,21.03,21.03,24.33,21.24,24.33,42.89,31.96,42.89
2023-02-17,BASCM,4.77,823338.0,3926375.0,3,2023-02-17 17:00,6.03,0.0,0.0,0.0,24.38,-12.94,4.48,0.17,4.48,14.93,6.14,14.93,24.38,3.48,3.48,2.49,-12.94,2.49
2023-02-22,BASCM,4.26,1328668.0,5655154.0,2,2023-02-22 13:00,6.25,0.0,-0.16,-0.16,5.6,-16.0,-6.56,-10.08,-10.08,-1.12,-16.0,-1.12,-0.8,-3.2,-0.8,5.6,5.6,5.6
2025-07-30,BASCM,5.67,2098072.0,11889744.0,3,2025-07-30 17:00,16.17,0.06,0.0,0.06,15.96,-4.14,2.91,1.3,1.3,-2.91,-3.03,-3.03,-4.14,-4.14,-4.14,15.96,15.96,15.96
2026-01-27,BASCM,4.8,1353861.0,6502794.0,2,2026-01-27 13:00,16.48,0.3,0.0,0.3,0.3,-7.46,0.3,-7.46,-3.16,-3.16,-5.34,-3.58,-3.58,-5.95,-5.95,-5.89,-6.61,-6.61
2025-05-02,BASGZ,4.15,18058536.0,75029693.0,3,2025-05-02 12:00,33.52,0.0,0.0,0.0,7.28,-8.53,7.28,-1.43,-1.01,1.37,-3.16,0.54,2.74,-3.04,-2.8,0.18,-8.53,-5.67
2025-05-05,BASGZ,4.78,21125968.0,100950682.0,2,2025-05-05 11:00,33.38,4.01,-1.02,-0.6,4.01,-8.15,1.8,-2.76,0.96,3.18,-2.64,-2.4,1.5,-2.34,-0.3,-0.72,-6.23,-2.04
2024-07-03,BAYRK,4.51,195399690.0,881596301.0,3,2024-07-03 12:00,7.1733,1.32,-0.38,-0.38,1.32,-18.51,1.07,-10.33,-7.75,-2.02,-9.76,-5.16,-6.23,-12.53,-12.15,-13.54,-17.13,-13.54
2024-08-07,BAYRK,4.29,61058214.0,262088823.0,3,2024-08-07 12:00,6.1931,2.55,-2.12,-0.07,2.55,-14.66,2.04,-4.67,0.22,2.48,-6.27,-4.52,-3.36,-9.48,-5.84,-10.5,-14.66,-11.82
2024-09-11,BAYRK,5.22,147783545.0,771769747.0,3,2024-09-11 12:00,6.7668,16.76,-0.2,-0.2,16.76,-27.1,5.54,-10.15,-10.15,-11.62,-19.09,-19.09,-18.49,-24.83,-24.63,-21.03,-27.1,-25.23
2025-01-08,BAYRK,4.4,63235673.0,278409167.0,3,2025-01-08 12:00,4.5398,5.37,-4.48,-3.98,5.37,-13.78,-1.49,-9.95,-8.81,-7.41,-12.34,-11.39,-9.65,-12.79,-12.49,-11.84,-13.53,-13.13
2025-09-18,BAYRK,4.91,141066772.0,692772757.0,3,2025-09-18 12:00,8.786,2.83,-5.3,-4.99,2.83,-13.78,0.57,-7.56,-2.93,-0.77,-7.3,-6.68,-6.63,-11.83,-10.8,-5.81,-11.72,-10.95
2026-04-02,BEGYO,4.05,30235951.0,122441981.0,2,2026-04-02 11:00,4.54,6.61,-2.64,6.61,10.13,-5.29,10.13,1.32,2.64,4.19,0.0,1.32,1.76,-5.29,-5.29,0.66,-4.41,-2.2
2025-03-11,BESLR,7.12,40110183.0,285714407.0,1,2025-03-11 10:00,16.24,0.0,-7.33,0.0,10.22,-7.33,5.54,-1.35,2.22,5.36,-0.92,4.68,10.22,3.82,7.51,8.93,5.85,6.53
2025-08-07,BEYAZ,4.65,45378482.0,210836788.0,3,2025-08-07 12:00,28.56,0.56,-2.1,0.56,9.24,-7.07,9.24,-3.64,-2.24,6.09,-1.75,0.84,3.85,-3.08,-1.12,-1.61,-7.07,-5.81
2025-12-05,BEYAZ,4.03,31392683.0,126524061.0,2,2025-12-05 11:00,29.52,4.67,-4.34,-1.56,5.62,-6.57,5.62,-6.57,0.34,3.25,-4.0,-2.78,-1.08,-5.15,-4.07,1.42,-4.54,-2.3
2024-10-22,BFREN,6.93,39436004.0,273406808.0,1,2024-10-22 10:00,194.0103,13.92,-0.78,1.75,13.92,-0.78,11.26,3.11,7.7,13.4,8.87,9.64,10.81,4.4,5.76,6.41,3.82,3.95
2024-10-23,BFREN,4.05,63961146.0,259163294.0,2,2024-10-23 11:00,211.9672,1.84,-4.03,-1.42,3.79,-6.58,3.79,-0.36,0.36,1.42,-4.44,-3.2,-0.47,-4.21,-4.09,-4.21,-6.58,-4.86
2024-12-27,BFREN,4.03,44371413.0,178917255.0,3,2024-12-27 12:00,182.332,0.55,-2.62,-2.62,0.55,-7.09,0.48,-5.23,-5.23,-4.96,-7.09,-6.54,-5.3,-6.89,-6.47,-5.1,-6.34,-5.58
2025-04-22,BFREN,4.51,48035402.0,216776619.0,2,2025-04-22 11:00,185.3457,1.49,-8.13,-6.44,1.49,-12.33,-6.64,-9.76,-8.47,-3.59,-9.21,-7.52,-3.93,-8.6,-7.38,-8.33,-12.33,-12.26
2025-05-07,BFREN,4.72,76570549.0,361782525.0,2,2025-05-07 11:00,208.3,2.93,-6.29,-4.27,2.93,-15.03,0.77,-12.1,-10.95,-8.07,-13.59,-12.39,-7.92,-13.49,-11.67,-11.91,-15.03,-15.03
2025-11-19,BFREN,5.23,42805670.0,223750982.0,1,2025-11-19 10:00,184.8,1.41,-10.28,-8.5,1.41,-13.53,-1.79,-10.12,-8.12,-7.36,-10.55,-9.63,-8.33,-11.26,-11.26,-12.01,-13.53,-13.42
2026-01-15,BFREN,4.55,26680089.0,121361370.0,3,2026-01-15 12:00,162.5,2.15,-1.23,0.43,2.15,-4.25,2.15,-2.4,-1.91,-1.29,-2.4,-2.22,-1.78,-3.38,-3.32,-2.15,-3.69,-2.46
2026-04-14,BFREN,5.33,18507433.0,98585937.0,3,2026-04-14 12:00,151.2,0.0,-1.52,0.0,9.33,-1.52,9.33,2.51,2.65,5.36,-0.13,0.0,7.47,0.26,4.1,4.03,0.33,0.33
2026-04-15,BFREN,9.11,24821618.0,226065349.0,1,2026-04-15 10:00,163.2,1.29,-5.02,-4.9,1.29,-8.03,-2.39,-7.48,-7.35,-0.43,-7.11,-3.55,-3.55,-5.82,-5.51,-6.0,-8.03,-7.78
2025-01-10,BIENY,4.51,45353477.0,204349678.0,1,2025-01-10 10:00,36.94,4.01,-5.09,-4.06,4.01,-6.55,1.25,-5.14,-3.79,-2.33,-5.63,-5.52,-1.19,-5.36,-4.06,-2.27,-6.55,-5.63
2026-04-07,BIGCH,4.38,32513509.0,142495491.0,3,2026-04-07 12:00,7.0,1.29,-5.71,-5.71,5.57,-5.71,0.0,-4.14,-1.43,2.14,-2.43,1.14,5.57,1.43,3.43,3.14,0.71,3.0
2024-11-29,BIGTK,4.25,38179680.0,162444549.0,2,2024-11-29 11:00,190.2,1.21,-6.62,-5.78,21.14,-6.68,1.89,-6.68,-4.36,0.32,-5.36,-3.79,1.89,-5.36,0.16,21.14,13.04,21.14
2025-09-11,BIGTK,4.14,133849668.0,554564695.0,3,2025-09-11 12:00,347.0,1.08,-1.44,-1.44,22.48,-4.47,6.05,-4.47,-2.38,7.35,-2.81,7.35,17.58,12.03,15.56,20.39,6.56,6.56
2025-12-25,BIGTK,4.29,80770490.0,346734950.0,2,2025-12-25 11:00,380.5,0.46,-2.76,0.46,9.07,-21.02,9.07,-3.15,-1.71,-1.25,-11.5,-11.5,-13.07,-20.3,-17.21,-18.46,-21.02,-20.63
2025-12-26,BIGTK,7.41,92783970.0,687385014.0,1,2025-12-26 10:00,409.0,1.47,-9.9,-8.56,1.47,-31.54,-8.13,-17.67,-17.67,-19.13,-25.86,-22.98,-22.0,-25.43,-25.06,-24.69,-31.54,-29.58
2026-03-25,BIGTK,5.11,30709672.0,156958440.0,3,2026-03-25 12:00,323.75,0.08,-3.55,0.08,16.37,-22.84,4.09,-3.86,-3.78,5.79,-4.79,5.79,16.37,-4.79,-4.79,-22.84,-22.84,-22.84
2026-03-30,BIGTK,4.72,54813249.0,258530620.0,1,2026-03-30 10:00,308.25,22.22,0.0,0.0,22.22,-32.85,-9.98,-9.98,-9.98,-18.96,-18.96,-18.96,-21.88,-27.04,-27.04,-21.36,-25.58,-25.58
2026-04-02,BIGTK,8.4,88673662.0,745231257.0,1,2026-04-02 10:00,234.3,2.77,-4.01,-4.01,5.55,-11.65,5.55,-11.65,-0.26,3.46,-2.09,-2.09,0.09,-9.22,-9.09,-4.27,-9.09,-7.55
2026-01-19,BINBN,5.84,64516027.0,376518670.0,3,2026-01-19 12:00,182.7,11.28,-1.42,-1.04,11.28,-3.07,-0.66,-3.07,-2.57,0.6,-2.9,-0.93,0.22,-2.19,-0.55,4.71,-1.04,1.37
2026-02-10,BINBN,5.78,135107461.0,780303781.0,2,2026-02-10 11:00,218.1,3.21,-13.71,-12.79,3.21,-18.57,-12.52,-18.57,-17.74,-15.86,-17.74,-17.24,-16.32,-18.07,-17.38,-16.6,-17.84,-17.65
2026-04-21,BINBN,4.99,91509529.0,456464923.0,3,2026-04-21 12:00,201.6,1.19,-4.66,1.19,12.25,-13.59,8.09,-0.79,3.97,12.25,-6.2,-3.27,-0.89,-7.74,-7.44,-9.03,-13.59,-13.59
2025-05-08,BINHO,5.1,253269863.0,1290528253.0,1,2025-05-08 10:00,11.8303,5.08,-1.92,-1.92,6.85,-16.24,6.85,-4.23,0.38,3.16,-7.08,-7.08,-2.85,-14.24,-14.09,-13.39,-16.24,-16.09
2026-02-10,BINHO,4.85,417592737.0,2025740304.0,2,2026-02-10 11:00,11.8,0.0,-2.03,0.0,5.76,-15.0,5.76,-9.58,-9.58,-4.66,-9.58,-9.32,-6.36,-14.41,-13.31,-11.27,-15.0,-14.41
2026-02-11,BINHO,5.17,497066529.0,2567532092.0,2,2026-02-11 11:00,10.72,8.3,-0.47,-0.47,8.3,-8.21,4.94,-0.47,-0.19,3.08,-5.78,-4.57,-1.12,-5.41,-5.04,-4.01,-8.21,-7.93
2025-09-25,BIZIM,4.4,14166628.0,62323897.0,3,2025-09-25 12:00,29.02,2.21,-2.48,-2.14,2.21,-9.1,-1.79,-5.24,-5.17,-5.38,-7.65,-7.24,-6.27,-9.1,-8.13,-4.41,-7.1,-6.96
2026-05-11,BIZIM,5.93,13743882.0,81502887.0,1,2026-05-11 10:00,32.24,13.83,-5.33,-4.03,13.83,-12.66,-2.23,-5.33,-5.33,-4.03,-7.63,-7.63,-3.91,-9.18,-7.75,-10.42,-12.66,-12.47
2025-04-25,BJKAS,4.02,90515146.0,364239494.0,2,2025-04-25 11:00,2.12,4.25,-4.72,-2.83,4.25,-8.49,-1.89,-7.08,-6.6,-5.19,-8.49,-5.19,-0.47,-7.08,-6.6,-1.42,-7.08,-7.08
2025-12-19,BJKAS,4.72,58302013.0,274932732.0,3,2025-12-19 12:00,1.74,1.72,-1.15,-1.15,1.72,-9.2,-2.87,-6.32,-6.32,-5.75,-8.62,-8.62,-4.6,-9.2,-8.05,-6.9,-8.62,-7.47
2026-04-20,BJKAS,4.26,65061335.0,277386613.0,2,2026-04-20 11:00,1.75,1.14,-2.29,-2.29,9.14,-5.14,6.86,-2.86,5.14,9.14,-4.57,-3.43,0.57,-5.14,-1.71,1.14,-2.86,-2.86
2025-10-01,BLCYT,6.4,50584586.0,323893405.0,3,2025-10-01 12:00,26.12,4.67,-4.13,1.45,10.95,-4.13,6.81,-0.15,4.13,7.58,1.45,7.2,9.34,5.44,9.26,4.29,0.0,3.68
2026-02-04,BLCYT,4.51,45942143.0,207178807.0,2,2026-02-04 11:00,44.14,7.16,-3.94,2.85,13.73,-3.94,6.98,-1.9,3.53,5.75,1.22,4.8,8.61,4.08,7.25,10.51,6.66,9.88
